Temperoculture,Unnamed: 0,NGA,Original_culture_name,Period_start,Period_end,Polity_population,Polity_territory,Population_of_the_largest_settlement,Administrative_levels,Military_levels,Religious_levels,Settlement_hierarchy,Largest_communication_distance,Occupational_complexity,Professional_lawyers,Professional_military_officers,Professional_priesthood,Professional_soldiers,Bureaucracy_examination_system,Bureaucracy_merit_promotion,Bureaucracy_source_of_support,Fulltime_bureaucrats,Courts,Formal_legal_code,Judges,Bridges,Burial_site,Canals,Ceremonial_site,Communal_buildings,Drinking_water_supply_systems,Enclosures,Entertainment_buildings,Food_storage_sites,Irrigation_systems,Knowledge/information_buildings,Markets,Mines_or_quarries,Monumental_building_cost,Monumental_building_extent,Monumental_building_height,Ports,Roads,Special_purpose_house,Special_purpose_sites,Specialized_government_buildings,Symbolic_buildings,Trading_emporia,Utilitarian_public_buildings,Other_polity-owned_site,Calendar,Fiction,Geometrical_measurements,History,Lists_tables_and_classifications,Measurement_of_area,Measurement_of_time,Measurement_of_length,Measurement_of_volume,Measurement_of_weight,Mnemonic_devices,Nonphonetic_writing,Phonetic_alphabetic_writing,Philosophy,Practical_literature,Religious_literature,Sacred_texts,Scientific_literature,Script,Nonwritten_records,Written_records,Articles,Debt_and_credit_structures,Foreign_coins,Indigenous_coins,Paper_currency,Precious_metals,Store_of_wealth,Tokens,Fastest_individual_communication,General_postal_service,Postal_stations,Couriers,Peak_date,UTM_zone,Region,Capital,Degree_of_centralization,Language,Linguistic_family,Preceding_(quasi)polity,Relationship_to_preceding_(quasi)polity,Succeeding_(quasi)polity,Supracultural_entity,Scale_of_supracultural_interaction,Suprapolity_relations,High_gods_(creator_gods),Supernatural_enforcement_of_fairness,Supernatural_enforcement_of_human_reciprocity,Supernatural_enforcement_of_ingroup_loyalty,Name_of_official_cult,Largest_scale_ritual_name,Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience,Largest_scale_ritual_frequency_for_ritual_specialist,Largest_scale_ritual_frequency_per_participant,Most_dysphoric_ritual_name,Most_dysphoric_ritual_frequency_for_audience,Most_dysphoric_ritual_frequency_for_ritual_specialist,Most_dysphoric_ritual_frequency_per_participant,Most_euphoric_ritual_name,Most_euphoric_ritual_frequency_for_audience,Most_euphoric_ritual_frequency_for_ritual_specialist,Most_euphoric_ritual_frequency_per_participant,Most_frequent_ritual_name,Most_frequent_ritual_frequency_for_audience,Most_frequent_ritual_frequency_for_ritual_specialist,Most_frequent_ritual_frequency_per_participant,Most_widespread_ritual_name,Most_widespread_ritual_frequency_for_audience,Most_widespread_ritual_frequency_for_ritual_specialist,Most_widespread_ritual_frequency_per_participant,Name_of_other_significant_religious_or_ideological_systems,CC_PolPop,CC_PolTerr,CC_CapPop,CC_Hier,CC_Govt,CC_Infra,CC_Writing,CC_Texts,CC_Money,BasePolity,Percent_CCs_imputed,CCs_imputed,CC_PolPop_Regression_x0,CC_PolPop_Regression_x1,CC_PolPop_Regression_x2,CC_PolTerr_Regression_x0,CC_PolTerr_Regression_x1,CC_PolTerr_Regression_x2,CC_CapPop_Regression_x0,CC_CapPop_Regression_x1,CC_CapPop_Regression_x2,CC_Hier_Regression_x0,CC_Hier_Regression_x1,CC_Hier_Regression_x2,CC_Govt_Regression_x0,CC_Govt_Regression_x1,CC_Govt_Regression_x2,CC_Infra_Regression_x0,CC_Infra_Regression_x1,CC_Infra_Regression_x2,CC_Writing_Regression_x0,CC_Writing_Regression_x1,CC_Writing_Regression_x2,CC_Texts_Regression_x0,CC_Texts_Regression_x1,CC_Texts_Regression_x2,CC_Money_Regression_x0,CC_Money_Regression_x1,CC_Money_Regression_x2
PgOrokL+1900,1340,['Oro PNG'],Orokaiva,1900,2000,9000.0,22800.0,600.0,2,3.0,2.0,1.0,150,0.0,0.0,1.0,0.0,1.0,0.0,0.0,state salary,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1,0.0,1.0,,1.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,1930.0,['55L'],['Oceania-Australia'],Port Moresby,loose,Orokaiva,Papuan Languages,Orokaiva Tribes,elite migration,Independent State of Papua New Guinea,Melanesia,940000,vassalage,0.0,,0.1,0.1,Orokaiva Religion,Kekesi cult rites,seasonally,seasonally,seasonally,Embahi separation ceremony,once per generation,once per generation,once in a lifetime,taro medicine ritual,,seasonally,seasonally,Kasamba,seasonally,seasonally,seasonally,Embahi separation ceremony,once per generation,once per generation,once in a lifetime,,,,,,,,,,,PgOrokL,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",3.9542425094393248,13.128363713989554,11.862727528317974,4.357934847000453,14.468650715457409,13.073804541001358,13.890756251918216,9.223657876431762,8.33445375115093,8.666666666666668,6.64014090316936,6.0,0.5454545454545454,1.8109475190461888,1.6363636363636362,1.0,1.4755868673709682,1.3333333333333333,12.0,13.28028180633872,12.0,0.3333333333333333,1.1066901505282258,1.0,14.0,19.920422709508077,18.0
PgOrokL+2000,1341,['Oro PNG'],Orokaiva,2000,2100,9000.0,22800.0,600.0,2,3.0,2.0,1.0,150,0.0,0.0,1.0,0.0,1.0,0.0,0.0,state salary,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1,0.0,1.0,,1.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,1930.0,['55L'],['Oceania-Australia'],Port Moresby,loose,Orokaiva,Papuan Languages,Orokaiva Tribes,elite migration,Independent State of Papua New Guinea,Melanesia,940000,vassalage,0.0,,0.1,0.1,Orokaiva Religion,Kekesi cult rites,seasonally,seasonally,seasonally,Embahi separation ceremony,once per generation,once per generation,once in a lifetime,taro medicine ritual,,seasonally,seasonally,Kasamba,seasonally,seasonally,seasonally,Embahi separation ceremony,once per generation,once per generation,once in a lifetime,,,,,,,,,,,PgOrokL,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",11.862727528317974,4.421747057286205,3.9542425094393248,13.073804541001358,4.873167373920505,4.357934847000453,19.447058752685503,3.1066081776106502,2.7781512503836434,12.666666666666668,2.2364571959007984,2.0,1.6363636363636362,0.6099428716093086,0.5454545454545454,2.0,0.4969904879779552,0.4444444444444444,20.0,4.472914391801597,4.0,1.0,0.3727428659834664,0.3333333333333333,26.0,6.709371587702393,6.0
PkAcerN-7500,1342,['Kachi Plain'],Aceramic Neolithic,-7500,-7400,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.830789858850617,2.1808818271741157,,,,,2.7939426862897903,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,0.0,0.023124184042567542,0.0,0.0,0.0029622919430034745,0.0,0.0,0.00024236934079119345,0.0,0.0,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.017773751658020847,0.0
PkAcerN-7400,1343,['Kachi Plain'],Aceramic Neolithic,-7400,-7300,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8378305671887736,2.1824126859824142,,,,,2.803337359586443,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,2.6020599913279625,0.023124184042567542,0.0,0.3333333333333333,0.0029622919430034745,0.0,0.027272727272727282,0.00024236934079119345,0.0,0.38888888888888895,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.017773751658020847,0.0
PkAcerN-7300,1344,['Kachi Plain'],Aceramic Neolithic,-7300,-7200,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8448731869449673,2.183944894159429,,,,,2.812732032883096,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,5.204119982655924,0.023124184042567542,0.0,0.6666666666666666,0.0029622919430034745,0.0,0.054545454545454564,0.00024236934079119345,0.0,0.7777777777777779,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.017773751658020847,0.0
PkAcerN-7200,1345,['Kachi Plain'],Aceramic Neolithic,-7200,-7100,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8487199157438106,2.1781803910046897,,,,,2.820635171609819,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,7.806179973983887,0.046165579218340434,0.0,1.0,0.005913978331552586,0.0,0.08181818181818185,0.0004838709543997573,0.0,1.166666666666667,0.0068996413868113535,0.0,,0.0,0.0,0.0,0.0,0.0,6.0,0.03548386998931552,0.0
PkAcerN-7100,1346,['Kachi Plain'],Aceramic Neolithic,-7100,-7000,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.858955559330299,2.1870086358291,,,,,2.831521379476401,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,10.408239965311848,0.023124184042567542,0.0,1.3333333333333333,0.0029622919430034745,0.0,0.10909090909090913,0.00024236934079119345,0.0,1.5555555555555558,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,0.017773751658020847,0.0
PkAcerN-7000,1347,['Kachi Plain'],Aceramic Neolithic,-7000,-6900,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8627938460328135,2.181223554801442,,,,,2.8394213096694565,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,13.010299956639813,0.046220186731563626,0.0,1.6666666666666663,0.005920973752284004,0.0,0.1363636363636364,0.0004844433070050551,0.0,1.9444444444444449,0.006907802710998007,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.035525842513704026,0.0
PkAcerN-6900,1348,['Kachi Plain'],Aceramic Neolithic,-6900,-6800,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8730372945762848,2.1900696787613394,,,,,2.850310726069706,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,15.612359947967775,0.023124184042567542,0.0,2.0,0.0029622919430034745,0.0,0.1636363636363637,0.00024236934079119345,0.0,2.333333333333333,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,0.017773751658020847,0.0
PkAcerN-6800,1349,['Kachi Plain'],Aceramic Neolithic,-6800,-6700,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.880079914332478,2.191602224280533,,,,,2.8597053126492327,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,18.214419939295734,0.023124184042567542,0.0,2.333333333333333,0.0029622919430034745,0.0,0.19090909090909094,0.00024236934079119345,0.0,2.7222222222222223,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.017773751658020847,0.0
PkAcerN-6700,1350,['Kachi Plain'],Aceramic Neolithic,-6700,-6600,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8871206226706345,2.1931327457466527,,,,,2.8691000726630116,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,20.816479930623697,0.023124184042567542,0.0,2.6666666666666665,0.0029622919430034745,0.0,0.21818181818181825,0.00024236934079119345,0.0,3.111111111111111,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,0.017773751658020847,0.0
PkAcerN-6600,1351,['Kachi Plain'],Aceramic Neolithic,-6600,-6500,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.894154800330499,2.1946487614990753,,,,,2.8784913639917438,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,23.418539921951666,0.023178791555790727,0.0,3.0,0.002969287363734892,0.0,0.24545454545454554,0.00024294169339649126,0.0,3.5,0.003464168591024041,0.0,,0.0,0.0,0.0,0.0,0.0,18.0,0.017815724182409353,0.0
PkAcerN-6500,1352,['Kachi Plain'],Aceramic Neolithic,-6500,-6400,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.901203632195312,2.196198511469398,,,,,2.887889505973443,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,26.020599913279625,0.023124184042567542,0.0,3.333333333333333,0.0029622919430034745,0.0,0.2727272727272728,0.00024236934079119345,0.0,3.888888888888889,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,20.0,0.017773751658020847,0.0
PkAcerN-6400,1353,['Kachi Plain'],Aceramic Neolithic,-6400,-6300,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.908244977672814,2.1977280209089805,,,,,2.8972842659872216,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,28.62265990460759,0.023124184042567542,0.0,3.666666666666667,0.0029622919430034745,0.0,0.3000000000000001,0.00024236934079119345,0.0,4.277777777777779,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,22.0,0.017773751658020847,0.0
PkAcerN-6300,1354,['Kachi Plain'],Aceramic Neolithic,-6300,-6200,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.915286323150316,2.199257867690742,,,,,2.906678939283874,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,31.22471989593555,0.023124184042567542,0.0,4.0,0.0029622919430034745,0.0,0.3272727272727274,0.00024236934079119345,0.0,4.666666666666667,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,24.0,0.017773751658020847,0.0
PkAcerN-6200,1355,['Kachi Plain'],Aceramic Neolithic,-6200,-6100,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.922327987197491,2.2007917625786515,,,,,2.9160735258634007,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,33.82677988726351,0.023124184042567542,0.0,4.333333333333333,0.0029622919430034745,0.0,0.35454545454545466,0.00024236934079119345,0.0,5.055555555555556,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,26.0,0.017773751658020847,0.0
PkAcerN-6100,1356,['Kachi Plain'],Aceramic Neolithic,-6100,-6000,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.929369332674993,2.202321609360413,,,,,2.9254681991600533,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,36.428839878591475,0.023124184042567542,0.0,4.666666666666666,0.0029622919430034745,0.0,0.381818181818182,0.00024236934079119345,0.0,5.4444444444444455,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,28.0,0.017773751658020847,0.0
PkAcerN-6000,1357,['Kachi Plain'],Aceramic Neolithic,-6000,-5900,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.933206822953326,2.1965378777014712,,,,,2.9333683895044875,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,39.03089986991944,0.046220186731563626,0.0,4.999999999999999,0.005920973752284004,0.0,0.4090909090909092,0.0004844433070050551,0.0,5.833333333333335,0.006907802710998007,0.0,,0.0,0.0,0.0,0.0,0.0,30.0,0.035525842513704026,0.0
PkAcerN-5900,1358,['Kachi Plain'],Aceramic Neolithic,-5900,-5800,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.943451705060325,2.2053856883722633,,,,,2.944257545753359,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,41.63295986124739,0.023124184042567542,0.0,5.333333333333332,0.0029622919430034745,0.0,0.4363636363636365,0.00024236934079119345,0.0,6.222222222222223,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,32.0,0.017773751658020847,0.0
PkAcerN-5800,1359,['Kachi Plain'],Aceramic Neolithic,-5800,-5700,,,400.0,0,0.0,0.0,1.0,,,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.1,,1.0,0.1,0.1,0.1,1.0,0.1,0.1,1.0,1.0,,,3.0,0.0,0.1,,1.0,0.0,0.1,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.1,1.0,,0.0,0.0,0.1,,['42R'],['South Asia'],not applicable,quasipolity,,,not applicable,not applicable,PkCeraN,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9504933691075,2.206917896549278,,,,,2.9536522190500114,,,PkAcerN,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,44.23501985257536,0.023124184042567542,0.0,5.666666666666665,0.0029622919430034745,0.0,0.4636363636363638,0.00024236934079119345,0.0,6.6111111111111125,0.0034560072668373873,0.0,,0.0,0.0,0.0,0.0,0.0,34.0,0.017773751658020847,0.0
