,Temperoculture,NGA,Original_culture_name,Period_start,Period_end,Polity_population,Polity_territory,Population_of_the_largest_settlement,Administrative_levels,Military_levels,Religious_levels,Settlement_hierarchy,Largest_communication_distance,Occupational_complexity,Professional_lawyers,Professional_military_officers,Professional_priesthood,Professional_soldiers,Bureaucracy_examination_system,Bureaucracy_merit_promotion,Bureaucracy_source_of_support,Fulltime_bureaucrats,Courts,Formal_legal_code,Judges,Bridges,Burial_site,Canals,Ceremonial_site,Communal_buildings,Drinking_water_supply_systems,Enclosures,Entertainment_buildings,Food_storage_sites,Irrigation_systems,Knowledge/information_buildings,Markets,Mines_or_quarries,Monumental_building_cost,Monumental_building_extent,Monumental_building_height,Ports,Roads,Special_purpose_house,Special_purpose_sites,Specialized_government_buildings,Symbolic_buildings,Trading_emporia,Utilitarian_public_buildings,Other_polity-owned_site,Calendar,Fiction,Geometrical_measurements,History,Lists_tables_and_classifications,Measurement_of_area,Measurement_of_time,Measurement_of_length,Measurement_of_volume,Measurement_of_weight,Mnemonic_devices,Nonphonetic_writing,Phonetic_alphabetic_writing,Philosophy,Practical_literature,Religious_literature,Sacred_texts,Scientific_literature,Script,Nonwritten_records,Written_records,Articles,Debt_and_credit_structures,Foreign_coins,Indigenous_coins,Paper_currency,Precious_metals,Store_of_wealth,Tokens,Fastest_individual_communication,General_postal_service,Postal_stations,Couriers,Peak_date,UTM_zone,Region,Capital,Degree_of_centralization,Language,Linguistic_family,Preceding_(quasi)polity,Relationship_to_preceding_(quasi)polity,Succeeding_(quasi)polity,Supracultural_entity,Scale_of_supracultural_interaction,Suprapolity_relations,High_gods_(creator_gods),Supernatural_enforcement_of_fairness,Supernatural_enforcement_of_human_reciprocity,Supernatural_enforcement_of_ingroup_loyalty,Name_of_official_cult,Largest_scale_ritual_name,Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience,Largest_scale_ritual_frequency_for_ritual_specialist,Largest_scale_ritual_frequency_per_participant,Most_dysphoric_ritual_name,Most_dysphoric_ritual_frequency_for_audience,Most_dysphoric_ritual_frequency_for_ritual_specialist,Most_dysphoric_ritual_frequency_per_participant,Most_euphoric_ritual_name,Most_euphoric_ritual_frequency_for_audience,Most_euphoric_ritual_frequency_for_ritual_specialist,Most_euphoric_ritual_frequency_per_participant,Most_frequent_ritual_name,Most_frequent_ritual_frequency_for_audience,Most_frequent_ritual_frequency_for_ritual_specialist,Most_frequent_ritual_frequency_per_participant,Most_widespread_ritual_name,Most_widespread_ritual_frequency_for_audience,Most_widespread_ritual_frequency_for_ritual_specialist,Most_widespread_ritual_frequency_per_participant,Name_of_other_significant_religious_or_ideological_systems,CC_PolPop,CC_PolTerr,CC_CapPop,CC_Hier,CC_Govt,CC_Infra,CC_Writing,CC_Texts,CC_Money,BasePolity,Percent_CCs_imputed,CCs_imputed,CC_PolPop_Regression_x0,CC_PolPop_Regression_x1,CC_PolPop_Regression_x2,CC_PolTerr_Regression_x0,CC_PolTerr_Regression_x1,CC_PolTerr_Regression_x2,CC_CapPop_Regression_x0,CC_CapPop_Regression_x1,CC_CapPop_Regression_x2
1408,PkProto-1100,['Kachi Plain'],,-1100,-1000,,,,1,,,1.0,not applicable,,0.1,,,,,,,1.0,0.1,,0.1,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,1.0,,['42R'],['South Asia'],,quasipolity,,,PkPostU,continuity,IrAchae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2090909090909091,0.7777777777777778,,0.0,1.0,PkProto,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,,0.0,0.0
1409,PkProto-1000,['Kachi Plain'],,-1000,-900,,,,1,,,1.0,not applicable,,0.1,,,,,,,1.0,0.1,,0.1,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,1.0,,['42R'],['South Asia'],,quasipolity,,,PkPostU,continuity,IrAchae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2090909090909091,0.7777777777777778,,0.0,1.0,PkProto,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,,0.0,0.0
1410,PkProto-900,['Kachi Plain'],,-900,-800,,,,1,,,1.0,not applicable,,0.1,,,,,,,1.0,0.1,,0.1,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,1.0,,['42R'],['South Asia'],,quasipolity,,,PkPostU,continuity,IrAchae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2090909090909091,0.7777777777777778,,0.0,1.0,PkProto,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,,0.0,0.0
1411,PkProto-800,['Kachi Plain'],,-800,-700,,,,1,,,1.0,not applicable,,0.1,,,,,,,1.0,0.1,,0.1,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,1.0,,['42R'],['South Asia'],,quasipolity,,,PkPostU,continuity,IrAchae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2090909090909091,0.7777777777777778,,0.0,1.0,PkProto,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,,0.0,0.0
1412,PkProto-700,['Kachi Plain'],,-700,-600,,,,1,,,1.0,not applicable,,0.1,,,,,,,1.0,0.1,,0.1,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,1.0,,['42R'],['South Asia'],,quasipolity,,,PkPostU,continuity,IrAchae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2090909090909091,0.7777777777777778,,0.0,1.0,PkProto,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,,0.0,0.0
1413,PkProto-600,['Kachi Plain'],,-600,-500,,,,1,,,1.0,not applicable,,0.1,,,,,,,1.0,0.1,,0.1,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,1.0,,['42R'],['South Asia'],,quasipolity,,,PkPostU,continuity,IrAchae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2090909090909091,0.7777777777777778,,0.0,1.0,PkProto,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,,0.0,0.0
1414,PkProto-500,['Kachi Plain'],,-500,-400,,,,1,,,1.0,not applicable,,0.1,,,,,,,1.0,0.1,,0.1,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1,1.0,,['42R'],['South Asia'],,quasipolity,,,PkPostU,continuity,IrAchae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2090909090909091,0.7777777777777778,,0.0,1.0,PkProto,0.4444444444444444,"[1, 1, 1, 0, 0, 0, 1, 0, 0]",,0.0,0.0,,0.0,0.0,,0.0,0.0
1415,PkSind1+900,['Kachi Plain'],Sind,900,1000,1000000.0,140914.0,,3,3.0,2.0,3.0,,,,0.0,1.0,1.0,0.0,,,,,1.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,984.0,['42R'],['South Asia'],Thatta,nominal,Sindhi,,,,,,,vassalage,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,,yearly,once in a lifetime,Id al Fitr,yearly,yearly,yearly,salat al jum a,weekly,weekly,weekly,salat al jum a,weekly,weekly,weekly,,6.0,5.148954143007883,,2.6666666666666665,0.3636363636363637,0.2222222222222222,4.0,1.0,5.0,PkSind1,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",241.4786646391398,1.2255561960932153,0.0,221.69629754555297,1.0517221088938573,0.0,,0.0,0.0
1416,PkSind1+1000,['Kachi Plain'],Sind,1000,1100,1000000.0,140914.0,,3,3.0,2.0,3.0,,,,0.0,1.0,1.0,0.0,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,984.0,['42R'],['South Asia'],Thatta,nominal,Sindhi,,,,,,,vassalage,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,,yearly,once in a lifetime,Id al Fitr,yearly,yearly,yearly,salat al jum a,weekly,weekly,weekly,salat al jum a,weekly,weekly,weekly,,6.0,5.148954143007883,,2.6666666666666665,0.4545454545454545,0.2222222222222222,4.0,1.0,5.0,PkSind1,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",254.43290714857912,2.786514628030714,0.0,232.84525168856084,2.3912726730918026,0.0,,0.0,0.0
1417,PkSind1+1100,['Kachi Plain'],Sind,1100,1200,1000000.0,140914.0,,3,3.0,2.0,3.0,,,,0.0,1.0,1.0,0.0,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,984.0,['42R'],['South Asia'],Thatta,nominal,Sindhi,,,,,,,vassalage,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,,yearly,once in a lifetime,Id al Fitr,yearly,yearly,yearly,salat al jum a,weekly,weekly,weekly,salat al jum a,weekly,weekly,weekly,,6.0,5.148954143007883,,2.6666666666666665,0.4545454545454545,0.2222222222222222,4.0,1.0,5.0,PkSind1,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",260.43290714857915,7.743890209361396,0.0,237.9942058315687,6.6454892627482565,0.0,,0.0,0.0
1418,PkSind1+1200,['Kachi Plain'],Sind,1200,1300,1000000.0,140914.0,,3,3.0,2.0,3.0,,,,0.0,1.0,1.0,0.0,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,984.0,['42R'],['South Asia'],Thatta,nominal,Sindhi,,,,,,,vassalage,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,,yearly,once in a lifetime,Id al Fitr,yearly,yearly,yearly,salat al jum a,weekly,weekly,weekly,salat al jum a,weekly,weekly,weekly,,6.0,5.148954143007883,,2.6666666666666665,0.4545454545454545,0.2222222222222222,4.0,1.0,5.0,PkSind1,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",266.43290714857915,8.248222688307678,0.0,249.3472799572325,7.0782867305689035,0.0,,0.0,0.0
1419,PkSind1+1300,['Kachi Plain'],Sind,1300,1400,1000000.0,140914.0,,3,3.0,2.0,3.0,,,,0.0,1.0,1.0,0.0,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,984.0,['42R'],['South Asia'],Thatta,nominal,Sindhi,,,,,,,vassalage,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,,yearly,once in a lifetime,Id al Fitr,yearly,yearly,yearly,salat al jum a,weekly,weekly,weekly,salat al jum a,weekly,weekly,weekly,,6.0,5.148954143007883,,2.6666666666666665,0.4545454545454545,0.2222222222222222,4.0,1.0,5.0,PkSind1,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",272.43290714857915,9.49460227794346,0.0,260.7003540828963,8.147878622538178,0.0,,0.0,0.0
1420,PkSind1+1400,['Kachi Plain'],Sind,1400,1500,1000000.0,140914.0,,3,3.0,2.0,3.0,,,,0.0,1.0,1.0,0.0,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,984.0,['42R'],['South Asia'],Thatta,nominal,Sindhi,,,,,,,vassalage,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,,yearly,once in a lifetime,Id al Fitr,yearly,yearly,yearly,salat al jum a,weekly,weekly,weekly,salat al jum a,weekly,weekly,weekly,,6.0,5.148954143007883,,2.6666666666666665,0.4545454545454545,0.2222222222222222,4.0,1.0,5.0,PkSind1,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",284.43290714857915,15.082662515548257,0.0,283.89257843159646,12.943322941170317,0.0,,0.0,0.0
1421,PkSind2+1400,['Kachi Plain'],Sind Samma Dynasty,1400,1500,1000000.0,140914.0,,3,3.0,2.0,3.0,,,,0.0,0.0,1.0,0.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1485.0,['42R'],['South Asia'],Thatta,unitary state,Punjabi,,,,,,,,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,,yearly,once in a lifetime,Id al Fitr,yearly,yearly,yearly,salat al jum a,weekly,weekly,weekly,salat al jum a,weekly,weekly,weekly,,6.0,5.148954143007883,,2.6666666666666665,0.3636363636363637,0.3333333333333333,4.0,1.0,5.0,PkSind2,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",278.43290714857915,15.082662515548257,0.0,272.2964662572464,12.943322941170317,0.0,,0.0,0.0
1422,PkSind2+1500,['Kachi Plain'],Sind Samma Dynasty,1500,1600,1000000.0,140914.0,,3,3.0,2.0,3.0,,,,0.0,0.0,1.0,0.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1485.0,['42R'],['South Asia'],Thatta,unitary state,Punjabi,,,,,,,,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,,yearly,once in a lifetime,Id al Fitr,yearly,yearly,yearly,salat al jum a,weekly,weekly,weekly,salat al jum a,weekly,weekly,weekly,,6.0,5.148954143007883,,2.6666666666666665,0.3636363636363637,0.3333333333333333,4.0,1.0,5.0,PkSind2,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",290.43290714857915,7.309376972749831,0.0,307.8969305712584,6.272607807774444,0.0,,0.0,0.0
1423,PkSind2+1600,['Kachi Plain'],Sind Samma Dynasty,1600,1700,2200000.0,140914.0,,3,3.0,2.0,3.0,,,,0.0,0.0,1.0,0.0,,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1485.0,['42R'],['South Asia'],Thatta,unitary state,Punjabi,,,,,,,,moralizing,1.0,1.0,1.0,Islam,Hajj,yearly,yearly,once in a lifetime,Arafat wuquf,,yearly,once in a lifetime,Id al Fitr,yearly,yearly,yearly,salat al jum a,weekly,weekly,weekly,salat al jum a,weekly,weekly,weekly,,6.342422680822207,5.148954143007883,,2.6666666666666665,0.3636363636363637,0.3333333333333333,4.0,1.0,5.0,PkSind2,0.1111111111111111,"[0, 0, 1, 0, 0, 0, 0, 0, 0]",296.43290714857915,8.486595522352513,0.0,319.4930427456085,6.889652956586676,0.0,,0.0,0.0
1424,PkUrbn1-2500,['Kachi Plain'],,-2500,-2400,,,100000.0,,,2.0,4.0,,,,0.1,1.0,0.1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,1.0,1200,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,-2300.0,['42R'],['South Asia'],,quasipolity,,,PkPreUr,continuity,PkUrbn2,Indus Civilisation,1000000,none,,,,,,procession,,,,animal fights and hunts,,,,purification ritual,,,,domestic worship,daily,,daily,ritual purification,,,,,,,5.0,3.0,0.2909090909090909,0.8999999999999999,4.0,0.1111111111111111,3.0,PkUrbn1,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,,0.0,0.0,145.27859968967084,5.169920626529484,0.0
1425,PkUrbn1-2400,['Kachi Plain'],,-2400,-2300,,,100000.0,,,2.0,4.0,,,,0.1,1.0,0.1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,1.0,1200,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,-2300.0,['42R'],['South Asia'],,quasipolity,,,PkPreUr,continuity,PkUrbn2,Indus Civilisation,1000000,none,,,,,,procession,,,,animal fights and hunts,,,,purification ritual,,,,domestic worship,daily,,daily,ritual purification,,,,,,,5.0,3.0,0.2909090909090909,0.8999999999999999,4.0,0.1111111111111111,3.0,PkUrbn1,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,,0.0,0.0,153.31999237482907,0.16992062652948442,0.0
1426,PkUrbn1-2300,['Kachi Plain'],,-2300,-2200,,,100000.0,,,2.0,4.0,,,,0.1,1.0,0.1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,1.0,1200,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,-2300.0,['42R'],['South Asia'],,quasipolity,,,PkPreUr,continuity,PkUrbn2,Indus Civilisation,1000000,none,,,,,,procession,,,,animal fights and hunts,,,,purification ritual,,,,domestic worship,daily,,daily,ritual purification,,,,,,,5.0,3.0,0.2909090909090909,0.8999999999999999,4.0,0.1111111111111111,3.0,PkUrbn1,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,,0.0,0.0,158.31999237482907,0.17035005949636114,0.0
1427,PkUrbn1-2200,['Kachi Plain'],,-2200,-2100,,,100000.0,,,2.0,4.0,,,,0.1,1.0,0.1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,1.0,1200,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,-2300.0,['42R'],['South Asia'],,quasipolity,,,PkPreUr,continuity,PkUrbn2,Indus Civilisation,1000000,none,,,,,,procession,,,,animal fights and hunts,,,,purification ritual,,,,domestic worship,daily,,daily,ritual purification,,,,,,,5.0,3.0,0.2909090909090909,0.8999999999999999,4.0,0.1111111111111111,3.0,PkUrbn1,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,,0.0,0.0,163.31999237482907,0.21525536448331994,0.0
1428,PkUrbn1-2100,['Kachi Plain'],,-2100,-2000,,,100000.0,,,2.0,4.0,,,,0.1,1.0,0.1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,1.0,1200,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,-2300.0,['42R'],['South Asia'],,quasipolity,,,PkPreUr,continuity,PkUrbn2,Indus Civilisation,1000000,none,,,,,,procession,,,,animal fights and hunts,,,,purification ritual,,,,domestic worship,daily,,daily,ritual purification,,,,,,,5.0,3.0,0.2909090909090909,0.8999999999999999,4.0,0.1111111111111111,3.0,PkUrbn1,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,,0.0,0.0,168.31999237482907,0.2599600932784334,0.0
1429,PkUrbn2-1800,['Kachi Plain'],,-1800,-1700,,,100000.0,,,2.0,4.0,,,,0.1,1.0,0.1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,1.0,1200,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,-1550.0,['42R'],['South Asia'],,quasipolity,,,PkUrbn1,continuity,PkPostU,Indus Civilisation,1000000,none,,,,,,procession,,,,animal fights and hunts,,,,purification ritual,,,,domestic worship,daily,,daily,ritual purification,,,,,,,5.0,3.0,0.2909090909090909,0.8999999999999999,4.0,0.1111111111111111,3.0,PkUrbn2,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,,0.0,0.0,175.9732048886044,5.293606579660498,0.0
1430,PkUrbn2-1700,['Kachi Plain'],,-1700,-1600,,,100000.0,,,2.0,4.0,,,,0.1,1.0,0.1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,1.0,1200,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,-1550.0,['42R'],['South Asia'],,quasipolity,,,PkUrbn1,continuity,PkPostU,Indus Civilisation,1000000,none,,,,,,procession,,,,animal fights and hunts,,,,purification ritual,,,,domestic worship,daily,,daily,ritual purification,,,,,,,5.0,3.0,0.2909090909090909,0.8999999999999999,4.0,0.1111111111111111,3.0,PkUrbn2,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,,0.0,0.0,180.9732048886044,5.215744948619251,0.0
1431,PkUrbn2-1600,['Kachi Plain'],,-1600,-1500,,,100000.0,,,2.0,4.0,,,,0.1,1.0,0.1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,1.0,1200,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,-1550.0,['42R'],['South Asia'],,quasipolity,,,PkUrbn1,continuity,PkPostU,Indus Civilisation,1000000,none,,,,,,procession,,,,animal fights and hunts,,,,purification ritual,,,,domestic worship,daily,,daily,ritual purification,,,,,,,5.0,3.0,0.2909090909090909,0.8999999999999999,4.0,0.1111111111111111,3.0,PkUrbn2,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,,0.0,0.0,188.62641740237976,5.171111595234294,0.0
1432,PkUrbn2-1500,['Kachi Plain'],,-1500,-1400,,,100000.0,,,2.0,4.0,,,,0.1,1.0,0.1,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,1.0,1.0,1200,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.1,,,,,,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,1.0,1.0,1.0,-1550.0,['42R'],['South Asia'],,quasipolity,,,PkUrbn1,continuity,PkPostU,Indus Civilisation,1000000,none,,,,,,procession,,,,animal fights and hunts,,,,purification ritual,,,,domestic worship,daily,,daily,ritual purification,,,,,,,5.0,3.0,0.2909090909090909,0.8999999999999999,4.0,0.1111111111111111,3.0,PkUrbn2,0.2222222222222222,"[1, 1, 0, 0, 0, 0, 0, 0, 0]",,0.0,0.0,,0.0,0.0,196.2796299161551,5.215849879930222,0.0
