,Temperoculture,NGA,Original_culture_name,Period_start,Period_end,Polity_population,Polity_territory,Population_of_the_largest_settlement,Administrative_levels,Military_levels,Religious_levels,Settlement_hierarchy,Largest_communication_distance,Occupational_complexity,Professional_lawyers,Professional_military_officers,Professional_priesthood,Professional_soldiers,Bureaucracy_examination_system,Bureaucracy_merit_promotion,Bureaucracy_source_of_support,Fulltime_bureaucrats,Courts,Formal_legal_code,Judges,Bridges,Burial_site,Canals,Ceremonial_site,Communal_buildings,Drinking_water_supply_systems,Enclosures,Entertainment_buildings,Food_storage_sites,Irrigation_systems,Knowledge/information_buildings,Markets,Mines_or_quarries,Monumental_building_cost,Monumental_building_extent,Monumental_building_height,Ports,Roads,Special_purpose_house,Special_purpose_sites,Specialized_government_buildings,Symbolic_buildings,Trading_emporia,Utilitarian_public_buildings,Other_polity-owned_site,Calendar,Fiction,Geometrical_measurements,History,Lists_tables_and_classifications,Measurement_of_area,Measurement_of_time,Measurement_of_length,Measurement_of_volume,Measurement_of_weight,Mnemonic_devices,Nonphonetic_writing,Phonetic_alphabetic_writing,Philosophy,Practical_literature,Religious_literature,Sacred_texts,Scientific_literature,Script,Nonwritten_records,Written_records,Articles,Debt_and_credit_structures,Foreign_coins,Indigenous_coins,Paper_currency,Precious_metals,Store_of_wealth,Tokens,Fastest_individual_communication,General_postal_service,Postal_stations,Couriers,Peak_date,UTM_zone,Region,Capital,Degree_of_centralization,Language,Linguistic_family,Preceding_(quasi)polity,Relationship_to_preceding_(quasi)polity,Succeeding_(quasi)polity,Supracultural_entity,Scale_of_supracultural_interaction,Suprapolity_relations,High_gods_(creator_gods),Supernatural_enforcement_of_fairness,Supernatural_enforcement_of_human_reciprocity,Supernatural_enforcement_of_ingroup_loyalty,Name_of_official_cult,Largest_scale_ritual_name,Largest_scale_collective_ritual_of_the_official_cult_frequency_for_the_audience,Largest_scale_ritual_frequency_for_ritual_specialist,Largest_scale_ritual_frequency_per_participant,Most_dysphoric_ritual_name,Most_dysphoric_ritual_frequency_for_audience,Most_dysphoric_ritual_frequency_for_ritual_specialist,Most_dysphoric_ritual_frequency_per_participant,Most_euphoric_ritual_name,Most_euphoric_ritual_frequency_for_audience,Most_euphoric_ritual_frequency_for_ritual_specialist,Most_euphoric_ritual_frequency_per_participant,Most_frequent_ritual_name,Most_frequent_ritual_frequency_for_audience,Most_frequent_ritual_frequency_for_ritual_specialist,Most_frequent_ritual_frequency_per_participant,Most_widespread_ritual_name,Most_widespread_ritual_frequency_for_audience,Most_widespread_ritual_frequency_for_ritual_specialist,Most_widespread_ritual_frequency_per_participant,Name_of_other_significant_religious_or_ideological_systems,CC_PolPop,CC_PolTerr,CC_CapPop,CC_Hier,CC_Govt,CC_Infra,CC_Writing,CC_Texts,CC_Money,BasePolity,Percent_CCs_imputed,CCs_imputed,CC_PolPop_Regression_x0,CC_PolPop_Regression_x1,CC_PolPop_Regression_x2
1282,MxAlbLP+1300,['Valley of Oaxaca'],Monte Alban V,1300,1400,8127.0,,4236.0,2,2.0,3.0,2.0,,,,1.0,1.0,1.0,0.1,,,1.0,0.1,,,0.1,0.0,0.1,0.0,1.0,,0.0,1.0,0.1,,,,0.0,,,,0.0,0.1,,0.1,,,0.0,,0.0,1.0,0.0,,0.0,1.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,['14Q'],['North America'],none,quasipolity,Zapotec,Otomanguean,Monte Alban V Early Postclassic,continuity,Spanish colonial rule,,,personal union,,,,,Zapotec Religion,patron deity ritual,not applicable,yearly,yearly,annual confession,not applicable,yearly,yearly,patron deity ritual,not applicable,yearly,yearly,consultation of colaní priests,not applicable,daily,monthly,consultation of colaní priests,not applicable,daily,monthly,,3.9099302597528314,,3.626955951435448,2.333333333333333,0.3818181818181818,0.04444444444444445,4.0,0.2222222222222222,0.0,MxAlbLP,0.1111111111111111,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",118.72978331083253,11.406413990767675,3.9099302597528314
1283,MxAlbLP+1400,['Valley of Oaxaca'],Monte Alban V,1400,1500,8127.0,,4236.0,2,2.0,3.0,2.0,,,,1.0,1.0,1.0,0.1,,,1.0,0.1,,,0.1,0.0,0.1,0.0,1.0,,0.0,1.0,0.1,,,,0.0,,,,0.0,0.1,,0.1,,,0.0,,0.0,1.0,0.0,,0.0,1.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,['14Q'],['North America'],none,quasipolity,Zapotec,Otomanguean,Monte Alban V Early Postclassic,continuity,Spanish colonial rule,,,personal union,,,,,Zapotec Religion,patron deity ritual,not applicable,yearly,yearly,annual confession,not applicable,yearly,yearly,patron deity ritual,not applicable,yearly,yearly,consultation of colaní priests,not applicable,daily,monthly,consultation of colaní priests,not applicable,daily,monthly,,3.9099302597528314,,3.626955951435448,2.333333333333333,0.3818181818181818,0.04444444444444445,4.0,0.2222222222222222,0.0,MxAlbLP,0.1111111111111111,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",126.54964383033818,8.63918869697405,3.9099302597528314
1284,MxAlbLP+1500,['Valley of Oaxaca'],Monte Alban V,1500,1600,8127.0,,4236.0,2,2.0,3.0,2.0,,,,1.0,1.0,1.0,0.1,,,1.0,0.1,,,0.1,0.0,0.1,0.0,1.0,,0.0,1.0,0.1,,,,0.0,,,,0.0,0.1,,0.1,,,0.0,,0.0,1.0,0.0,,0.0,1.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,['14Q'],['North America'],none,quasipolity,Zapotec,Otomanguean,Monte Alban V Early Postclassic,continuity,Spanish colonial rule,,,personal union,,,,,Zapotec Religion,patron deity ritual,not applicable,yearly,yearly,annual confession,not applicable,yearly,yearly,patron deity ritual,not applicable,yearly,yearly,consultation of colaní priests,not applicable,daily,monthly,consultation of colaní priests,not applicable,daily,monthly,,3.9099302597528314,,3.626955951435448,2.333333333333333,0.3818181818181818,0.04444444444444445,4.0,0.2222222222222222,0.0,MxAlbLP,0.1111111111111111,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",134.36950434984385,10.440927006665673,3.9099302597528314
1285,MxAlbLP+1600,['Valley of Oaxaca'],Monte Alban V,1600,1700,8127.0,,4236.0,2,2.0,3.0,2.0,,,,1.0,1.0,1.0,0.1,,,1.0,0.1,,,0.1,0.0,0.1,0.0,1.0,,0.0,1.0,0.1,,,,0.0,,,,0.0,0.1,,0.1,,,0.0,,0.0,1.0,0.0,,0.0,1.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,['14Q'],['North America'],none,quasipolity,Zapotec,Otomanguean,Monte Alban V Early Postclassic,continuity,Spanish colonial rule,,,personal union,,,,,Zapotec Religion,patron deity ritual,not applicable,yearly,yearly,annual confession,not applicable,yearly,yearly,patron deity ritual,not applicable,yearly,yearly,consultation of colaní priests,not applicable,daily,monthly,consultation of colaní priests,not applicable,daily,monthly,,3.9099302597528314,,3.626955951435448,2.333333333333333,0.3818181818181818,0.04444444444444445,4.0,0.2222222222222222,0.0,MxAlbLP,0.1111111111111111,"[0, 1, 0, 0, 0, 0, 0, 0, 0]",146.09929512910233,11.514463951933532,3.9099302597528314
1286,MxRosar-700,['Valley of Oaxaca'],Rosario phase,-700,-600,1000.0,50.0,1000.0,,1.0,1.0,3.0,,,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,28.5,,0.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,['14Q'],['North America'],San José Mogote,quasipolity,proto-Zapotec,Otomanguean,San José and Guadalupe phases,continuity,Monte Albán Early I,Middle Formative,100,none,,,,,,public rituals,,,,cranial deformation,,yearly,once in a lifetime,,,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,3.0,1.6989700043360187,3.0,1.6666666666666667,0.027272727272727282,0.03333333333333334,4.0,0.1111111111111111,,MxRosar,0.1111111111111111,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",7.405033394876301,4.454531769043497,3.0
1287,MxRosar-600,['Valley of Oaxaca'],Rosario phase,-600,-500,1000.0,50.0,1000.0,,1.0,1.0,3.0,,,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,28.5,,0.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,['14Q'],['North America'],San José Mogote,quasipolity,proto-Zapotec,Otomanguean,San José and Guadalupe phases,continuity,Monte Albán Early I,Middle Formative,100,none,,,,,,public rituals,,,,cranial deformation,,yearly,once in a lifetime,,,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,3.0,1.6989700043360187,3.0,1.6666666666666667,0.027272727272727282,0.03333333333333334,4.0,0.1111111111111111,,MxRosar,0.1111111111111111,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",10.405033394876302,1.4543870843575348,0.0
1288,MxRosar-500,['Valley of Oaxaca'],Rosario phase,-500,-400,1000.0,50.0,1000.0,,1.0,1.0,3.0,,,0.1,0.0,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,28.5,,0.0,0.1,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,['14Q'],['North America'],San José Mogote,quasipolity,proto-Zapotec,Otomanguean,San José and Guadalupe phases,continuity,Monte Albán Early I,Middle Formative,100,none,,,,,,public rituals,,,,cranial deformation,,yearly,once in a lifetime,,,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,3.0,1.6989700043360187,3.0,1.6666666666666667,0.027272727272727282,0.03333333333333334,4.0,0.1111111111111111,,MxRosar,0.1111111111111111,"[0, 0, 0, 0, 0, 0, 0, 0, 1]",13.405033394876302,4.256284854173636,0.75
1289,MxSanGu-1100,['Valley of Oaxaca'],Guadalupe phase,-1100,-1000,,,791.0,,1.0,1.0,2.0,,,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,18,2.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,['14Q'],['North America'],San José Mogote,quasipolity,proto-Zapotec,Otomanguean,Tierras Largas,continuity,Rosario,Early Formative,,none,,,,,,public rituals,,,,,,,,public rituals,,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,,,2.8981764834976764,1.3333333333333333,0.045454545454545456,0.022222222222222227,,0.0,0.0,MxSanGu,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0
1290,MxSanGu-1000,['Valley of Oaxaca'],Guadalupe phase,-1000,-900,,,791.0,,1.0,1.0,2.0,,,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,18,2.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,['14Q'],['North America'],San José Mogote,quasipolity,proto-Zapotec,Otomanguean,Tierras Largas,continuity,Rosario,Early Formative,,none,,,,,,public rituals,,,,,,,,public rituals,,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,,,2.8981764834976764,1.3333333333333333,0.045454545454545456,0.022222222222222227,,0.0,0.0,MxSanGu,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0
1291,MxSanGu-900,['Valley of Oaxaca'],Guadalupe phase,-900,-800,,,791.0,,1.0,1.0,2.0,,,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,18,2.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,['14Q'],['North America'],San José Mogote,quasipolity,proto-Zapotec,Otomanguean,Tierras Largas,continuity,Rosario,Early Formative,,none,,,,,,public rituals,,,,,,,,public rituals,,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,,,2.8981764834976764,1.3333333333333333,0.045454545454545456,0.022222222222222227,,0.0,0.0,MxSanGu,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0
1292,MxSanGu-800,['Valley of Oaxaca'],Guadalupe phase,-800,-700,,,791.0,,1.0,1.0,2.0,,,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,18,2.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,['14Q'],['North America'],San José Mogote,quasipolity,proto-Zapotec,Otomanguean,Tierras Largas,continuity,Rosario,Early Formative,,none,,,,,,public rituals,,,,,,,,public rituals,,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,,,2.8981764834976764,1.3333333333333333,0.045454545454545456,0.022222222222222227,,0.0,0.0,MxSanGu,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0
1293,MxSanGu-700,['Valley of Oaxaca'],Guadalupe phase,-700,-600,,,791.0,,1.0,1.0,2.0,,,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,18,2.0,0.0,0.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000.0,['14Q'],['North America'],San José Mogote,quasipolity,proto-Zapotec,Otomanguean,Tierras Largas,continuity,Rosario,Early Formative,,none,,,,,,public rituals,,,,,,,,public rituals,,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,,,2.8981764834976764,1.3333333333333333,0.045454545454545456,0.022222222222222227,,0.0,0.0,MxSanGu,0.3333333333333333,"[1, 1, 0, 0, 0, 0, 1, 0, 0]",,0.0,0.0
1294,MxTieLa-1400,['Valley of Oaxaca'],Tierras Largas Phase,-1400,-1300,71.0,,71.0,1,1.0,1.0,1.0,,,0.1,0.1,0.1,0.1,0.1,,none,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,1.0,,0.0,0.1,1.0,0.0,0.1,0.0,0.0,,5.4,,0.0,0.1,,0.0,0.1,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-1275.0,['14Q'],['North America'],None,quasipolity,proto-Zapotec,Otomanguean,Archaic Period,continuity,San Jose phase,Early Formative,3000,none,,,,,,men's rituals,not applicable,,,men's rituals,not applicable,,,men's rituals,not applicable,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,1.8512583487190752,,1.8512583487190752,1.0,0.09090909090909093,0.13333333333333336,,0.0,,MxTieLa,0.3333333333333333,"[0, 1, 0, 0, 0, 0, 1, 0, 1]",0.0,0.7705846766745762,0.0
1295,MxTieLa-1300,['Valley of Oaxaca'],Tierras Largas Phase,-1300,-1200,71.0,,71.0,1,1.0,1.0,1.0,,,0.1,0.1,0.1,0.1,0.1,,none,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,1.0,,0.0,0.1,1.0,0.0,0.1,0.0,0.0,,5.4,,0.0,0.1,,0.0,0.1,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-1275.0,['14Q'],['North America'],None,quasipolity,proto-Zapotec,Otomanguean,Archaic Period,continuity,San Jose phase,Early Formative,3000,none,,,,,,men's rituals,not applicable,,,men's rituals,not applicable,,,men's rituals,not applicable,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,1.8512583487190752,,1.8512583487190752,1.0,0.09090909090909093,0.13333333333333336,,0.0,,MxTieLa,0.3333333333333333,"[0, 1, 0, 0, 0, 0, 1, 0, 1]",1.8512583487190752,0.7716338478588475,0.0
1296,MxTieLa-1200,['Valley of Oaxaca'],Tierras Largas Phase,-1200,-1100,71.0,,71.0,1,1.0,1.0,1.0,,,0.1,0.1,0.1,0.1,0.1,,none,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,1.0,,0.0,0.1,1.0,0.0,0.1,0.0,0.0,,5.4,,0.0,0.1,,0.0,0.1,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-1275.0,['14Q'],['North America'],None,quasipolity,proto-Zapotec,Otomanguean,Archaic Period,continuity,San Jose phase,Early Formative,3000,none,,,,,,men's rituals,not applicable,,,men's rituals,not applicable,,,men's rituals,not applicable,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,1.8512583487190752,,1.8512583487190752,1.0,0.09090909090909093,0.13333333333333336,,0.0,,MxTieLa,0.3333333333333333,"[0, 1, 0, 0, 0, 0, 1, 0, 1]",3.7025166974381505,0.7695403181711484,0.0
1297,MxTieLa-1100,['Valley of Oaxaca'],Tierras Largas Phase,-1100,-1000,71.0,,71.0,1,1.0,1.0,1.0,,,0.1,0.1,0.1,0.1,0.1,,none,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,1.0,,0.0,0.1,1.0,0.0,0.1,0.0,0.0,,5.4,,0.0,0.1,,0.0,0.1,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-1275.0,['14Q'],['North America'],None,quasipolity,proto-Zapotec,Otomanguean,Archaic Period,continuity,San Jose phase,Early Formative,3000,none,,,,,,men's rituals,not applicable,,,men's rituals,not applicable,,,men's rituals,not applicable,,,women's rituals,monthly,monthly,monthly,women's rituals,monthly,monthly,monthly,,1.8512583487190752,,1.8512583487190752,1.0,0.09090909090909093,0.13333333333333336,,0.0,,MxTieLa,0.3333333333333333,"[0, 1, 0, 0, 0, 0, 1, 0, 1]",5.5537750461572255,2.62088096826928,1.8512583487190752
1298,NorKing+1300,['Iceland'],Kingdom of Norway,1300,1400,50000.0,103000.0,200.0,5,3.0,4.0,3.0,180,1.0,0.0,1.0,1.0,1.0,0.0,0.0,governed population,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,,0.0,0.0,0.0,,['27W'],['Europe'],Bergen,loose,Icelandic,Germanic,Icelandic Commonwealth,continuity,Kalmar Union,Latin Christendom,5600000,vassalage,moralizing,1.0,1.0,0.0,Christianity,,,,,,,,,,,,,Mass,weekly,weekly,weekly,Mass,weekly,weekly,weekly,,4.698970004336019,5.012837224705172,2.3010299956639813,3.333333333333333,0.5545454545454546,0.022222222222222227,4.0,1.0,4.0,NorKing,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",34.948170163005635,20.173243261314827,7.048455006504028
1299,NorKing+1400,['Iceland'],Kingdom of Norway,1400,1500,50000.0,103000.0,200.0,5,3.0,4.0,3.0,180,1.0,0.0,1.0,1.0,1.0,0.0,0.0,governed population,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.1,,0.0,0.0,0.0,,['27W'],['Europe'],Bergen,loose,Icelandic,Germanic,Icelandic Commonwealth,continuity,Kalmar Union,Latin Christendom,5600000,vassalage,moralizing,1.0,1.0,0.0,Christianity,,,,,,,,,,,,,Mass,weekly,weekly,weekly,Mass,weekly,weekly,weekly,,4.698970004336019,5.012837224705172,2.3010299956639813,3.333333333333333,0.5545454545454546,0.022222222222222227,4.0,1.0,4.0,NorKing,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",44.34611017167767,10.244808672312157,4.698970004336019
1300,NorwayKingdom+1300,['Iceland'],Kingdom of Norway,1300,1400,50000.0,103000.0,200.0,4,2.0,2.0,2.0,180,0.0,0.0,0.0,1.0,0.0,0.0,0.0,governed population,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,,1.0,1.0,,,,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,,['27W'],['Europe'],none,loose,Icelandic,Germanic,Icelandic Commonwealth,continuity,Kingdom of Denmark,Norden,3425804,vassalage,,,,,,,,,,,,,,,,,,,,,,,,,,,4.698970004336019,5.012837224705172,2.3010299956639813,2.0,0.18181818181818185,0.0,4.0,0.6666666666666666,1.0,NorwayKingdom,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",39.647140167341654,20.173243261314827,7.048455006504028
1301,NorwayKingdom+1400,['Iceland'],Kingdom of Norway,1400,1500,50000.0,103000.0,200.0,4,2.0,2.0,2.0,180,0.0,0.0,0.0,1.0,0.0,0.0,0.0,governed population,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,1.0,,1.0,1.0,,,,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,,1.0,,,0.0,0.0,0.0,,['27W'],['Europe'],none,loose,Icelandic,Germanic,Icelandic Commonwealth,continuity,Kingdom of Denmark,Norden,3425804,vassalage,,,,,,,,,,,,,,,,,,,,,,,,,,,4.698970004336019,5.012837224705172,2.3010299956639813,2.0,0.18181818181818185,0.0,4.0,0.6666666666666666,1.0,NorwayKingdom,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",49.04508017601369,10.244808672312157,4.698970004336019
1302,OroEarlyColonial+1900,['Oro PNG'],Orokaiva,1900,2000,9000.0,22800.0,600.0,2,3.0,2.0,1.0,150,0.0,0.0,1.0,0.0,1.0,,,state salary,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1,0.0,1.0,,1.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,1930.0,['55L'],['Oceania-Australia'],Port Moresby,loose,Orokaiva,Papuan Languages,Orokaiva Tribes,elite migration,Independent State of Papua New Guinea,Melanesia,940000,vassalage,,,,,,Kekesi cult rites,monthly,monthly,monthly,Embahi separation ceremony,yearly,yearly,once in a lifetime,,yearly,yearly,yearly,Kasamba,monthly,monthly,monthly,,,,,,3.9542425094393248,4.357934847000453,2.7781512503836434,2.0,0.5454545454545454,0.5555555555555556,4.0,0.3333333333333333,6.0,OroEarlyColonial,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,13.128363713989552,11.862727528317974
1303,OroEarlyColonial+2000,['Oro PNG'],Orokaiva,2000,2100,9000.0,22800.0,600.0,2,3.0,2.0,1.0,150,0.0,0.0,1.0,0.0,1.0,,,state salary,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1,0.0,1.0,,1.0,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,1930.0,['55L'],['Oceania-Australia'],Port Moresby,loose,Orokaiva,Papuan Languages,Orokaiva Tribes,elite migration,Independent State of Papua New Guinea,Melanesia,940000,vassalage,,,,,,Kekesi cult rites,monthly,monthly,monthly,Embahi separation ceremony,yearly,yearly,once in a lifetime,,yearly,yearly,yearly,Kasamba,monthly,monthly,monthly,,,,,,3.9542425094393248,4.357934847000453,2.7781512503836434,2.0,0.5454545454545454,0.5555555555555556,4.0,0.3333333333333333,6.0,OroEarlyColonial,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",7.9084850188786495,4.421747057286205,3.9542425094393248
